PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
235,R_31yoKNCma92YbGP,P67,24/10/2025 16:54,1042,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,92,1,51,63,1.25681678235052,1.1492354281527,-0.0208927966052465,-0.0251610121695925,8,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,38,0.509530054891259,5,-1.07010321513131,1,-0.639819685975378,0,-0.819028378488194,66,Woman,,City,City,,4,4-year college degree,White,NA,,"$20,000 to $29,999",90,60,99,51,1,1,1,5,1,1,1,5,5,5,5,5,5,4,3,1,2,4,3,2,2,2,2,2,2,2,2,3,1,1,1,4,4,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,11,14,17,20,9,2,7,0,7,0,7
236,R_5Bz0MjBRDddO9GR,P132,24/10/2025 16:54,1047,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,66,10,55,20,0.0934693347186485,-0.255231602869215,-2.98568012439733,0.0354537289647264,30,35,1.16161192887043,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,30,-0.339330637534151,5,-1.07010321513131,2,0.259549495254163,5,0.182080960270961,53,Man,,City,Suburb,,3,"College, but not degree",White,NA,,"$100,000 to $149,999",0,0,90,40,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,1,4,4,4,4,4,3,2,2,4,4,2,1,0,0,1,3,3,0,3,3,0,0,1,1,1,1,1,0,3,1,0,0,0,0,22,11,14,18,21,26,8,9,9,9,9,0
237,R_3prmM4hfeFSuBV6,P111,24/10/2025 16:55,1222,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,100,30,90,80,0.558808313771396,0.996659325651983,-0.218545285124718,0.375638500636924,0,34,0.989905403670338,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,37,0.403422468338082,7,-0.814068885055732,2,0.259549495254163,1,-0.618806510736363,60,Woman,,Suburb,City,,4,Postgraduate degree,White,NA,,"$100,000 to $149,999",80,60,100,40,1,1,1,5,1,2,1,5,5,5,5,4,5,3,2,2,3,3,4,1,1,3,1,2,2,4,3,2,1,0,2,4,3,0,3,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,20,10,13,16,19,16,9,7,0,7,0,7
238,R_1PBP492Tm8TDEX1,P29,24/10/2025 16:58,1188,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,6,92,77,96,1.09062428983168,1.55740719929442,0.967369645992113,1.0485858307812,80,29,0.13137277766987,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,37,0.403422468338082,8,-0.686051720017944,1,-0.639819685975378,0,-0.819028378488194,58,Man,,Suburb,Suburb,,2,Postgraduate degree,White,NA,,"$40,000 to $49,999",100,100,23,99,1,1,2,5,3,4,1,5,5,4,3,2,5,3,2,1,3,4,3,2,3,4,2,3,1,1,3,1,1,1,1,3,3,0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,16,8,10,13,15,24,8,7,9,9,7,2
239,R_3um1fWafLKJWYWl,P115,24/10/2025 16:59,1185,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,15,73,51,51,0.159946331726184,0.146874594937257,-0.515024017903926,-0.0251610121695925,79,31,0.474785828070057,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,32,-0.127115464427799,17,0.466102765322147,2,0.259549495254163,7,0.582524695774622,58,Woman,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$150,000 or more",68,57,28,76,1,1,2,5,2,3,1,5,5,4,4,3,5,5,2,1,3,4,2,4,3,2,4,2,3,3,3,2,2,2,2,3,2,2,3,3,2,2,1,2,1,1,0,1,2,1,2,0,1,0,15,8,10,12,14,15,8,0,7,7,0,7
24,R_6NYnHknP142vMid,P204,24/10/2025 14:27,1164,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,40,80,60,90,-0.438346641341634,-0.13560176090035,-0.41619777364419,-0.706767591047342,89,27,-0.212040272730317,Yes,6,-0.58254526479019,10,0.101199699372104,4,0.148858679035552,34,0.0850997086785537,7,-0.814068885055732,2,0.259549495254163,2,-0.418584642984532,56,Man,,City,Small-town,,4,4-year college degree,White,Other,Palestinian,"$80,000 to $89,999",80,50,90,100,1,2,1,4,3,3,3,5,4,5,3,3,3,4,3,1,2,4,3,3,4,3,2,2,1,2,4,2,1,1,2,4,3,0,3,4,1,0,0,1,1,0,0,0,0,1,0,0,1,0,22,11,14,18,21,15,6,5,4,4,5,-1
240,R_6lucXtrAstj1svn,P230,24/10/2025 17:02,3133,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,50,65,20,40,-1.26930910393583,-1.10737311012486,-0.218545285124718,-0.677078738246859,36,18,-1.75739899953116,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,41,0.827852814550787,8,-0.686051720017944,1,-0.639819685975378,0,-0.819028378488194,50,Man,,City,City,,4,Postgraduate degree,White,NA,,"$30,000 to $39,999",60,80,61,75,4,4,4,4,3,3,4,2,2,2,3,3,2,3,2,2,3,3,2,2,2,3,2,1,2,2,1,2,1,0,0,0,3,0,3,3,0,0,4,1,1,1,0,0,0,0,0,0,0,0,12,6,8,10,11,13,4,3,6,6,3,3
241,R_7YTlUVG3JBE0SgV,P274,24/10/2025 17:04,1012,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,2,-1.18202602099615,Republican,2,50,50,50,50,-1.76788658149234,-1.39968707603147,0.572064668953169,-0.737693479381178,50,26,-0.383746797930411,Yes,7,0.482476139550158,7,-1.24913658777209,4,0.148858679035552,50,1.78282109352937,17,0.466102765322147,0,-1.53918886720492,6,0.382302828022791,36,Woman,,Rural area,Rural,,4,High school,White,NA,,"$150,000 or more",80,100,100,100,2,2,4,4,2,2,2,4,4,2,4,4,4,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,2,3,1,1,2,2,2,1,1,1,2,1,0,0,1,0,31,16,20,25,29,18,6,7,5,5,7,-2
242,R_6Y3Gjt2GN9BkkH7,P218,24/10/2025 17:07,1177,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,10,90,80,100,0.891193298809073,1.40516566106157,0.670890913212905,0.0354537289647264,90,23,-0.898866373530692,Yes,7,0.482476139550158,5,-2.14936077920155,3,-1.11856664532429,42,0.933960401103963,14,0.0820512702087835,2,0.259549495254163,3,-0.218362775232701,31,Woman,,Rural area,Rural,,3,Postgraduate degree,White,NA,,"$80,000 to $89,999",100,85,50,100,3,3,4,4,2,2,3,3,3,2,4,4,3,2,4,3,1,2,4,1,1,3,1,1,1,1,1,4,1,1,2,2,2,0,2,2,1,1,2,2,2,2,0,0,1,1,0,0,1,0,16,8,10,13,15,10,0,1,9,9,1,8
243,R_30AVRWQMDbTiykM,P65,24/10/2025 17:08,3585,"Yes, I will",passed,passed,Republican,Republicans,Donate,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,70,51,51,51,-1.13635510992076,-0.893054804507233,0.967369645992113,-0.737693479381178,41,33,0.818198878470245,Yes,4,-2.71258807347088,6,-1.69924868348682,3,-1.11856664532429,50,1.78282109352937,7,-0.814068885055732,0,-1.53918886720492,2,-0.418584642984532,78,Woman,,Suburb,City,,4,4-year college degree,Black or African-American,NA,,"$30,000 to $39,999",100,100,100,100,1,1,1,5,3,1,1,5,5,5,3,5,5,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,0,4,3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,20,10,13,16,19,17,6,6,5,6,5,1
244,R_3CCGA4sSurXuHcH,P76,24/10/2025 17:10,1379,"Yes, I will",passed,passed,Republican,Republicans,Keep,Democrat,,Not very strong,NA,1,-2.04036765482465,Democrat,1,100,0,0,86,1.55596326888443,-0.879725962235577,0.967369645992113,1.19239121153354,24,25,-0.555453323130504,No,5,-1.64756666913054,6,-1.69924868348682,4,0.148858679035552,34,0.0850997086785537,7,-0.814068885055732,1,-0.639819685975378,6,0.382302828022791,71,Woman,,Suburb,Small-town,,1,"College, but not degree",White,NA,,"$30,000 to $39,999",100,100,100,21,1,3,2,5,4,2,4,5,3,4,2,4,2,1,1,4,4,1,5,1,5,2,1,4,5,1,1,1,0,0,0,3,3,0,0,3,0,0,1,1,4,1,0,0,3,3,0,0,0,0,17,9,11,14,16,20,6,7,7,7,7,0
245,R_7t1Nq5huhz5csq5,P297,24/10/2025 17:11,1257,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,95,0,50,100,1.38977077636559,1.49232539494358,-1.20680772772208,2.35489535400244,0,32,0.646492353270151,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,24,-0.975976156853208,4,-1.1981203801691,2,0.259549495254163,0,-0.819028378488194,58,Woman,,Suburb,City,,5,2-year college degree,Black or African-American,NA,,"$50,000 to $59,999",90,0,100,0,1,2,2,5,1,1,2,5,4,4,5,5,4,4,3,2,2,3,3,4,4,4,4,5,2,2,3,5,1,0,0,4,4,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,10,11,16,8,8,0,8,0,8
246,R_5VPCz5XFIm1NkNr,P151,24/10/2025 17:12,3747,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,5,1.39299888048935,Republican,1,87,100,75,100,-1.33578610094336,-0.951997711451704,0.591829917805116,-0.544406677294702,8,11,-2.95934467593182,Yes,7,0.482476139550158,11,0.551311795086835,5,1.41628400339539,28,-0.551545810640504,21,0.978171425473299,2,0.259549495254163,6,0.382302828022791,71,Woman,,Suburb,Suburb,,5,Postgraduate degree,White,NA,,"$100,000 to $149,999",81,100,75,100,5,5,5,4,5,5,4,1,1,1,1,1,2,5,2,2,3,3,4,4,4,4,2,2,2,4,4,2,3,3,3,3,3,2,2,2,2,2,1,1,2,2,3,1,1,1,0,0,0,0,24,12,16,19,23,15,8,4,3,3,4,-1
247,R_7FIFEiuIeFO3U7o,P253,24/10/2025 17:14,1299,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,92,24,29,82,0.492331316763861,0.26956505619061,0.315116433877856,-0.495234514843902,22,18,-1.75739899953116,Yes,5,-1.64756666913054,9,-0.348912396342627,4,0.148858679035552,23,-1.08208374340638,20,0.850154260435511,2,0.259549495254163,6,0.382302828022791,26,Man,,Suburb,Suburb,,1,2-year college degree,White,NA,,"$50,000 to $59,999",94,73,74,46,4,3,3,4,4,4,4,2,3,3,2,2,2,3,2,2,3,3,5,4,4,4,4,3,3,4,2,4,2,1,2,3,2,2,1,2,2,3,1,2,3,2,1,1,1,1,1,0,1,0,15,8,10,12,14,0,0,0,0,0,0,0
248,R_6vj04X5qydDc9eu,P239,24/10/2025 17:15,1444,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,55,88,26,66,-0.671016130868008,-0.6426417688821,0.967369645992113,-0.588012179845411,84,29,0.13137277766987,Yes,6,-0.58254526479019,8,-0.799024492057357,5,1.41628400339539,43,1.04006798765714,5,-1.07010321513131,0,-1.53918886720492,0,-0.819028378488194,40,Woman,,Suburb,Suburb,,3,4-year college degree,Black or African-American,NA,,"$100,000 to $149,999",100,100,77,99,1,1,4,5,2,2,2,5,5,2,4,4,4,3,3,2,2,3,2,2,2,1,2,1,1,1,3,2,2,0,1,4,4,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,43,22,28,34,41,18,5,5,8,8,5,3
249,R_7aWFjI5WYijkwQF,P276,24/10/2025 17:19,1715,"Yes, I will",passed,passed,Republican,Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,0,100,1,100,1.55596326888443,-0.667352317284194,-1.30563397198181,0.197814642717366,100,20,-1.41398594913097,Yes,7,0.482476139550158,13,1.4515359865163,3,-1.11856664532429,37,0.403422468338082,10,-0.430017389942368,0,-1.53918886720492,3,-0.218362775232701,63,Woman,,City,City,,4,4-year college degree,White,NA,,"$10,000 to $19,999",35,50,45,100,4,3,4,4,3,2,4,2,3,2,3,4,2,5,1,1,4,4,1,3,1,3,2,2,2,3,4,2,3,1,1,4,3,1,3,3,1,0,0,1,1,1,2,0,0,1,0,0,0,0,29,15,19,23,28,26,8,9,9,9,9,0
25,R_6IAyvwVvhd8zcMS,P194,24/10/2025 14:27,1383,"Yes, I will",passed,passed,Republican,Neither Democrats nor Republicans,Keep,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,60,80,18,24,-1.10311661141699,-1.05604760854126,0.967369645992113,-0.737693479381178,66,25,-0.555453323130504,Yes,6,-0.58254526479019,7,-1.24913658777209,4,0.148858679035552,38,0.509530054891259,28,1.87429158073782,2,0.259549495254163,13,1.78385590228561,48,Woman,,Small town,Small-town,,1,"College, but not degree",White,NA,,"$70,000 to $79,999",100,100,100,100,1,4,4,4,2,3,1,5,2,2,4,3,5,2,3,2,2,3,4,3,2,2,2,3,2,1,2,1,2,2,4,1,2,4,1,1,2,3,3,2,3,3,3,2,1,3,0,1,3,0,38,19,25,30,36,16,6,5,5,5,5,0
250,R_6K9eEHPOTkjzeVf,P199,24/10/2025 17:20,1383,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,5,1.39299888048935,Republican,2,67,100,72,100,-0.671016130868008,-0.276339874257163,0.611595166657064,-0.737693479381178,100,17,-1.92910552473125,Yes,7,0.482476139550158,12,1.00142389080157,3,-1.11856664532429,34,0.0850997086785537,22,1.10618859051109,2,0.259549495254163,14,1.98407777003744,51,Woman,,City,City,,4,Postgraduate degree,White,NA,,"$90,000 to $99,999",82,100,100,100,4,4,4,5,3,4,5,2,2,2,3,2,1,5,2,1,3,4,2,3,1,3,2,2,4,2,4,3,3,2,2,3,2,3,2,1,2,2,1,2,2,3,2,1,2,3,2,1,1,2,12,6,8,10,11,14,5,6,3,3,6,-3
251,R_1HRYRtJwPWIpdQN,P18,24/10/2025 17:21,1533,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,1,-2.04036765482465,Democrat,2,61,36,32,80,-0.93692411889815,-0.76663470822041,0.651125664360958,-0.737693479381178,36,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,22,-1.18819132995956,9,-0.558034554980156,1,-0.639819685975378,0,-0.819028378488194,65,Man,,Suburb,Suburb,,1,2-year college degree,White,NA,,"$60,000 to $69,999",94,90,80,80,1,1,1,5,1,1,1,5,5,5,5,5,5,3,2,1,3,4,4,4,4,4,4,2,4,4,4,4,1,1,0,3,3,1,3,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,12,6,8,10,11,26,9,9,8,9,8,1
252,R_6lKse55x0IdqhYB,P229,24/10/2025 17:22,1160,"Yes, I will",passed,passed,Republican,Democrats,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,60,5,85,90,0.0602308362148808,0.512800194738396,-2.59037514735838,2.05336794274754,0,34,0.989905403670338,Yes,7,0.482476139550158,13,1.4515359865163,3,-1.11856664532429,26,-0.763760983746856,15,0.210068435246571,3,1.1589186764837,6,0.382302828022791,21,Man,,Suburb,City,,2,"College, but not degree",White,NA,,"$50,000 to $59,999",20,0,100,5,1,1,1,4,1,1,1,5,5,5,5,5,5,5,1,1,4,4,5,5,5,3,4,4,5,1,1,1,2,4,1,3,1,0,2,3,1,0,1,3,2,1,1,1,1,3,0,0,0,0,35,18,23,28,33,27,9,9,9,9,9,0
253,R_7R4CycuJP7nLAtZ,P268,24/10/2025 17:22,1293,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,90,40,50,60,-0.105961656303958,-0.0216415238390993,0.967369645992113,-0.613989926045833,40,31,0.474785828070057,Yes,7,0.482476139550158,8,-0.799024492057357,3,-1.11856664532429,27,-0.65765339719368,22,1.10618859051109,3,1.1589186764837,7,0.582524695774622,66,Woman,,Small town,Suburb,,2,Postgraduate degree,White,NA,,"$10,000 to $19,999",100,100,100,80,1,1,1,4,2,2,2,5,5,5,4,4,4,3,3,2,2,3,5,4,5,2,2,2,4,4,3,2,2,2,3,2,1,2,2,2,2,2,2,3,2,2,1,1,1,1,0,2,1,0,15,8,10,12,14,15,9,6,0,6,0,6
254,R_1r64noB1YUnusJX,P58,24/10/2025 17:25,1013,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,73,2,51,84,0.592046812275164,0.709241030914113,-0.969624741498712,0.197814642717366,23,21,-1.24227942393088,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,30,-0.339330637534151,20,0.850154260435511,2,0.259549495254163,0,-0.819028378488194,37,Man,,Suburb,Suburb,,3,4-year college degree,Black or African-American,NA,,"$30,000 to $39,999",51,51,80,25,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,20,10,13,16,19,23,7,8,8,8,8,0
255,R_1e48s1Mw52KbUPD,P43,24/10/2025 17:27,1516,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,83,15,81,93,0.492331316763861,0.953605945391146,0.809247655176536,-0.440495692493012,40,35,1.16161192887043,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,20,-1.40040650306591,10,-0.430017389942368,4,2.05828785771324,0,-0.819028378488194,59,Man,,Rural area,Small-town,,3,2-year college degree,White,NA,,"$50,000 to $59,999",95,97,100,69,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,1,4,4,5,4,3,4,4,4,4,4,4,4,1,1,2,4,2,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,15,8,10,12,14,19,8,8,3,8,3,5
256,R_6G8nrhCR0CRJ0bY,P190,24/10/2025 17:29,1448,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,4,0.53465724666085,Republican,1,19,82,20,75,0.326138824245022,-0.0633263586604029,0.967369645992113,-0.737693479381178,86,27,-0.212040272730317,Yes,7,0.482476139550158,8,-0.799024492057357,4,0.148858679035552,50,1.78282109352937,6,-0.94208605009352,0,-1.53918886720492,0,-0.819028378488194,74,Man,,Small town,Small-town,,3,High school,White,NA,,"$40,000 to $49,999",100,100,100,100,2,2,4,5,2,2,2,4,4,2,4,4,4,3,4,1,1,4,1,1,1,1,1,1,1,1,1,1,0,4,0,4,3,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,8,10,12,14,16,7,4,5,5,4,1
257,R_11FFK55PybSFrP8,P01,24/10/2025 17:31,1764,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,1,99,0,100,1.48948627187689,-0.88972338965992,-2.98568012439733,2.35489535400244,96,15,-2.27251857513144,Yes,7,0.482476139550158,12,1.00142389080157,5,1.41628400339539,20,-1.40040650306591,20,0.850154260435511,3,1.1589186764837,4,-0.0181409074808704,64,Man,,Small town,Small-town,,3,Postgraduate degree,White,NA,,"$10,000 to $19,999",0,0,0,100,2,5,5,4,4,5,4,4,1,1,2,1,2,5,2,1,3,4,4,3,5,4,1,5,4,4,5,5,1,3,1,4,2,4,2,1,1,3,0,2,2,3,0,0,1,1,0,1,1,0,15,8,10,12,14,9,1,1,7,7,1,6
258,R_7qDIPr1bYMgbLrw,P292,24/10/2025 17:31,1555,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,24,67,35,75,-0.338631145830331,-0.288287911678797,-0.554554515607821,-0.637493601179549,78,22,-1.07057289873079,Yes,5,-1.64756666913054,8,-0.799024492057357,4,0.148858679035552,41,0.827852814550787,5,-1.07010321513131,1,-0.639819685975378,0,-0.819028378488194,68,Man,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$150,000 or more",58,65,71,89,4,2,4,4,3,2,3,2,4,2,3,4,3,3,3,2,2,3,2,2,2,3,1,2,1,2,2,2,0,1,0,4,3,0,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,26,13,17,21,25,13,5,4,4,4,4,0
259,R_5Qw5qKeq0pcrMcx,P150,24/10/2025 17:32,1169,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,80,5,60,80,0.725000806290234,0.913853353550263,0.967369645992113,0.0354537289647264,0,32,0.646492353270151,Yes,5,-1.64756666913054,11,0.551311795086835,3,-1.11856664532429,28,-0.551545810640504,17,0.466102765322147,1,-0.639819685975378,18,2.78496524104476,63,Woman,,Rural area,City,,2,"College, but not degree",White,NA,,"$80,000 to $89,999",100,100,100,50,1,2,2,5,1,2,1,5,4,4,5,4,5,4,2,1,3,4,4,4,4,2,2,4,5,2,1,4,1,3,2,2,0,1,3,2,0,1,2,4,1,2,3,3,3,3,1,2,3,0,19,10,12,15,18,13,6,4,3,4,3,1
26,R_6myFaymWsfmUQql,P231,24/10/2025 14:27,1017,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,83,6,68,89,0.79147780329777,1.11677586005205,0.967369645992113,-0.242879266039799,9,35,1.16161192887043,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,11,-2.3553747820445,12,-0.173983059866792,3,1.1589186764837,4,-0.0181409074808704,51,Man,,Suburb,City,,4,4-year college degree,White,NA,,"$150,000 or more",100,100,100,60,1,1,1,5,1,1,1,5,5,5,5,5,5,4,1,1,4,4,5,5,5,5,4,5,5,5,5,5,2,0,3,4,3,1,3,3,2,1,0,1,1,1,0,1,1,1,1,0,0,0,30,15,20,24,29,6,3,2,1,2,1,1
260,R_390Kh3y1lXYnVn3,P75,24/10/2025 17:33,1160,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,15,65,45,30,-0.105961656303958,-0.274468276129671,0.769717157472641,-0.242879266039799,75,28,-0.0403337475302235,No,5,-1.64756666913054,9,-0.348912396342627,4,0.148858679035552,33,-0.0210078778746225,23,1.23420575554888,2,0.259549495254163,12,1.58363403453378,24,Woman,,Suburb,Suburb,,3,2-year college degree,White,NA,,"$50,000 to $59,999",90,100,30,70,1,1,5,4,1,2,2,5,5,1,5,4,4,3,2,2,3,3,4,1,4,4,2,3,2,2,4,1,3,2,4,3,2,3,4,2,3,3,1,2,0,2,1,2,2,3,0,1,2,1,31,16,20,25,29,18,5,6,7,7,6,1
261,R_67yuhX9qs8pPeZ4,P186,24/10/2025 17:34,1424,"Yes, I will",passed,passed,Republican,Democrats,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,88,15,89,86,0.658523809282699,1.13935374428315,0.690656162064852,-0.242879266039799,23,30,0.303079302869964,Yes,7,0.482476139550158,11,0.551311795086835,3,-1.11856664532429,28,-0.551545810640504,18,0.594119930359935,4,2.05828785771324,1,-0.618806510736363,72,Woman,,Suburb,City,,3,Postgraduate degree,White,NA,,"$100,000 to $149,999",100,86,100,60,1,1,5,4,1,1,1,5,5,1,5,5,5,4,2,1,3,4,4,4,4,3,4,3,2,2,2,4,2,3,3,2,2,1,3,3,2,1,2,2,1,1,0,0,0,1,0,0,0,0,12,6,8,10,11,14,5,6,3,6,3,3
262,R_59iT5H8w6JsvgxA,P129,24/10/2025 17:39,1672,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,65,75,11,92,-1.43550159645466,-1.22920056508215,0.967369645992113,-0.440495692493012,98,23,-0.898866373530692,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,35,0.19120729523173,14,0.0820512702087835,1,-0.639819685975378,3,-0.218362775232701,50,Woman,,Suburb,Small-town,,1,2-year college degree,"Hispanic, Latino, or Spanish origin",NA,,"$70,000 to $79,999",100,100,77,46,1,2,4,5,4,3,4,5,4,2,2,3,2,4,3,1,2,4,2,4,2,2,2,4,1,2,4,2,2,1,2,4,3,3,3,3,1,2,0,1,1,1,0,0,1,1,1,0,0,0,22,11,14,18,21,22,7,7,8,8,7,1
263,R_3oaRSXYyNeSy3vM,P109,24/10/2025 17:41,2500,"Yes, I will",passed,passed,Independent,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,82,21,45,79,0.259661827237487,0.324248558934661,0.611595166657064,0.13101472391628,16,33,0.818198878470245,Yes,5,-1.64756666913054,10,0.101199699372104,3,-1.11856664532429,41,0.827852814550787,19,0.722137095397723,2,0.259549495254163,3,-0.218362775232701,21,Woman,,City,City,,3,4-year college degree,White,NA,,"$70,000 to $79,999",88,94,100,47,1,1,1,5,1,1,3,5,5,5,5,5,3,4,3,1,2,4,1,1,2,1,3,4,3,2,1,1,2,2,2,3,1,1,1,1,1,1,1,3,3,3,1,0,0,0,1,1,0,0,23,12,15,18,22,19,7,6,6,6,6,0
