PROLIFIC_PID,id,PID,date,timer_total,commitment,attention_01,attention_02,manip_check_01,manip_check_02,donation_decision,party,party_open,party_strength,party_closer,party_identity_strength_raw,party_identity_strength,party_preference,party_intensity,valence_democrats,valence_republicans,arousal_democrats,arousal_republicans,affpol_raw,affpol_weighted,bipartisan_support,social_polarization,ideology,democratic_support_raw,democratic_support,vote_election,vote_importance_raw,vote_importance,political_engagement_raw,political_engagement,health_general_raw,health_general,health_politics_raw,health_politics,stress_general_raw,stress_general,stress_politics_raw,stress_politics,depression_raw,depression,age,gender,gender_open,rururb01,rururb02,rururb02_open,rururb03,education,ethnicity01,ethnicity02,ethicity_open,income,k_all,k_rural,k_urban,k_ingroup,k_outgroup,k_mean,k_outgroup_ingroup,k_all_ingroup,k_outgroup_all,beta,bipartisanship_01,bipartisanship_02,friends_democrats,friends_republicans,dem_01,dem_02,dem_03,dem_04,dem_05,dem_06,dem_07,dem_01_r,dem_02_r,dem_03_r,dem_05_r,dem_06_r,dem_07_r,political_interest,political_discussion,political_follow,political_discussion_r,political_follow_r,health_politics_01,health_politics_02,health_politics_03,health_politics_04,health_politics_05,health_politics_06,health_politics_07,health_politics_08,health_politics_09,health_politics_10,PSS_01,PSS_02,PSS_03,PSS_04,PSS_05,PSS_06,PSS_07,PSS_08,PSS_09,PSS_10,PSS_04_r,PSS_05_r,PSS_07_r,PSS_08_r,depression_01,depression_02,depression_03,depression_04,depression_05,depression_06,depression_07,depression_08,max_boxes,easy50,easy65,hard80,hard95,work_total,work_voteall,work_voteurban,work_voterural,work_ingroup,work_outgroup,work_difference
221,R_7VOC208SIyuLLvH,P272,24/10/2025 16:26,1809,"Yes, I will",passed,passed,Republican,Democrats,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,58,91,51,94,-0.671016130868008,-0.399292514485374,-0.297606280532507,-0.495234514843902,100,29,0.13137277766987,Yes,7,0.482476139550158,9,-0.348912396342627,3,-1.11856664532429,31,-0.233223050980975,18,0.594119930359935,2,0.259549495254163,3,-0.218362775232701,79,Man,,Small town,Rural,,4,2-year college degree,White,American Indian or Alaska Native,,"$70,000 to $79,999",0.234763461727928,0.13802768712819,0.992893985734071,0.13802768712819,0.992893985734071,0.4552283781967296,0.8548662986058809,0.096735774599738,0.7581305240061429,3.28725426095687,73,63,62,90,2,1,4,4,1,2,1,4,5,2,5,4,5,4,3,2,2,3,3,4,3,4,3,1,3,2,4,2,2,1,1,2,2,2,2,1,1,2,2,2,2,3,1,0,0,1,1,0,0,0,12,6,8,10,11,14,6,2,6,6,2,4
222,R_6gFpkWcfen9DAPL,P228,24/10/2025 16:29,1094,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,1,-2.04036765482465,Republican,2,68,86,15,15,-1.16959360842452,-1.13344905667813,0.453473175841486,-0.737693479381178,100,35,1.16161192887043,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,38,0.509530054891259,3,-1.32613754520688,0,-1.53918886720492,2,-0.418584642984532,69,Woman,,Suburb,Suburb,,3,Postgraduate degree,White,NA,,"$150,000 or more",0.891256306498617,0.403666949010915,0.51815502338288,0.403666949010915,0.51815502338288,0.6043594262974706,0.11448807437196501,0.487589357487702,-0.373101283115737,2.3592092605322,85,89,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,4,2,1,3,4,2,2,2,4,2,2,2,2,2,2,1,1,1,4,4,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,9,12,14,17,14,3,5,6,6,5,1
223,R_5hTo4Kv93bc8Is1,P163,24/10/2025 16:29,1599,"Yes, I will",passed,passed,Republican,Democrats,Donate,Republican,,Strong,NA,4,0.53465724666085,Republican,2,20,85,70,90,0.392615821252558,0.746948363666051,-0.811502750683134,-0.459360484376652,100,34,0.989905403670338,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,26,-0.763760983746856,13,-0.0459658948290045,3,1.1589186764837,5,0.182080960270961,27,Man,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$100,000 to $149,999",0.134434260216858,0.274145486634588,0.272418173355716,0.274145486634588,0.272418173355716,0.22699930673572066,-0.0017273132788719892,-0.13971122641772998,0.137983913138858,3.50502243514103,70,40,65,95,1,1,2,5,1,1,1,5,5,4,5,5,5,5,2,1,3,4,4,2,4,4,4,2,2,4,4,4,3,1,3,4,3,1,4,4,3,1,0,1,0,0,1,0,1,2,0,0,1,0,12,6,8,10,11,23,7,8,8,8,8,0
224,R_1BwEqiZeUWejaA9,P09,24/10/2025 16:33,2084,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,2,-1.18202602099615,Republican,2,2,95,50,80,1.32329377935805,1.32098472672005,-2.86708863128564,-0.677078738246859,85,25,-0.555453323130504,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,31,-0.233223050980975,10,-0.430017389942368,2,0.259549495254163,0,-0.819028378488194,71,Man,,Suburb,Rural,,4,4-year college degree,White,NA,,"$20,000 to $29,999",1.20812144248822,0.582935032635748,1.27909592982976,0.582935032635748,1.27909592982976,1.0233841349845758,0.696160897194012,0.6251864098524721,0.07097448734153988,5.11581725056615,3,3,76,90,2,1,4,4,3,3,2,4,5,2,3,3,4,4,2,1,3,4,4,3,4,2,3,2,4,2,2,3,1,1,1,3,3,0,0,3,0,0,1,1,4,1,0,0,0,0,0,0,0,0,12,6,8,10,11,5,0,1,4,4,1,3
225,R_7cD0nnW4Payke5z,P278,24/10/2025 16:33,1665,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,3,86,85,85,0.990908794320376,1.44650952257661,0.967369645992113,-0.440495692493012,86,28,-0.0403337475302235,Yes,6,-0.58254526479019,8,-0.799024492057357,3,-1.11856664532429,32,-0.127115464427799,10,-0.430017389942368,2,0.259549495254163,7,0.582524695774622,69,Woman,,Small town,Small-town,,4,2-year college degree,White,NA,,"$70,000 to $79,999",0.59969224025643,0.572877483263252,0.818145377187525,0.572877483263252,0.818145377187525,0.6635717002357358,0.24526789392427295,0.026814756993177924,0.21845313693109503,2.36857523696609,100,100,58,89,2,1,3,4,2,2,2,4,5,3,4,4,4,4,3,3,2,2,4,2,2,4,4,2,2,4,2,2,1,1,1,3,3,1,3,3,1,1,1,1,1,1,0,0,2,3,2,0,0,0,24,12,16,19,23,13,5,3,5,5,3,2
226,R_7Tu8SlRWclZ1jm0,P271,24/10/2025 16:36,1259,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,75,76,48,60,-1.73464808298857,-1.37242749415527,0.967369645992113,-0.737693479381178,65,35,1.16161192887043,Yes,7,0.482476139550158,13,1.4515359865163,5,1.41628400339539,29,-0.445438224087327,17,0.466102765322147,3,1.1589186764837,1,-0.618806510736363,62,Woman,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$150,000 or more",0.205246820844468,0.579989816948598,0.199061674622029,0.579989816948598,0.199061674622029,0.32809943747169834,-0.38092814232656896,-0.37474299610413,-0.006185146222438986,2.87524158830109,100,100,100,100,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,1,4,4,4,2,2,4,4,4,1,4,4,2,3,2,2,3,2,1,2,3,2,1,1,2,2,1,0,0,1,0,0,0,0,0,16,8,10,13,15,22,8,8,6,6,8,-2
229,R_77rG7x1K38k92pY,P247,24/10/2025 16:40,899,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,0,0,100,100,-1.76788658149234,-1.39968707603147,-2.98568012439733,2.35489535400244,0,26,-0.383746797930411,Yes,7,0.482476139550158,13,1.4515359865163,5,1.41628400339539,12,-2.24926719549132,29,2.0023087457756,4,2.05828785771324,16,2.3845215055411,23,Woman,,Suburb,City,,4,4-year college degree,White,NA,,"$50,000 to $59,999",0.465958212955769,0.366940973923165,0.354305911803947,0.354305911803947,0.366940973923165,0.3957350328942937,0.012635062119217999,0.11165230115182201,-0.09901723903260401,1.91424661871634,0,0,100,0,1,3,1,3,4,3,1,5,3,5,2,3,5,5,1,1,4,4,5,5,5,5,5,5,5,3,5,5,3,3,3,1,1,3,1,1,3,2,3,3,3,3,2,2,2,2,2,2,2,2,24,12,16,19,23,19,6,7,6,7,6,1
23,R_6nk08ogWj3GouuD,P232,24/10/2025 14:26,1066,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,70,83,35,49,-1.33578610094336,-1.08867091647497,0.967369645992113,-0.737693479381178,80,34,0.989905403670338,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,35,0.19120729523173,4,-1.1981203801691,1,-0.639819685975378,0,-0.819028378488194,71,Woman,,Suburb,Rural,,2,"College, but not degree",White,NA,,"$40,000 to $49,999",0.147740374470165,0.149580148780784,0.194533351134512,0.149580148780784,0.194533351134512,0.16395129146182033,0.04495320235372802,-0.0018397743106189912,0.04679297666434701,5.85011787556062,100,100,100,100,1,2,1,5,1,1,1,5,4,5,5,5,5,4,3,1,2,4,4,2,4,3,2,2,2,2,2,2,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,9,12,14,17,26,9,8,9,9,8,1
230,R_1uJThluwY8Z19yA,P62,24/10/2025 16:43,1145,"Yes, I will",passed,passed,Independent,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,5,1.39299888048935,Democrat,2,100,100,0,0,-1.76788658149234,-1.39968707603147,0.967369645992113,-0.737693479381178,100,22,-1.07057289873079,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,42,0.933960401103963,6,-0.94208605009352,0,-1.53918886720492,0,-0.819028378488194,68,Woman,,City,City,,3,Postgraduate degree,White,NA,,"$100,000 to $149,999",1.17717497290431,0.947728303066554,1.36687296649196,1.36687296649196,0.947728303066554,1.1639254141542745,-0.41914466342540613,-0.18969799358765016,-0.22944666983775597,4.53562654629109,100,100,100,100,5,3,4,4,4,1,1,1,3,2,2,5,5,5,3,1,2,4,2,1,2,1,1,1,2,3,3,2,1,0,1,3,3,0,3,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14,7,9,11,13,4,1,0,3,0,3,-3
231,R_6WORdmMNOpSVac9,P217,24/10/2025 16:44,1415,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,85,10,75,90,0.725000806290234,1.12427657007302,0.473238424693433,1.00188773939711,0,33,0.818198878470245,Yes,7,0.482476139550158,11,0.551311795086835,3,-1.11856664532429,14,-2.03705202238497,24,1.36222292058666,4,2.05828785771324,13,1.78385590228561,61,Woman,,Suburb,Rural,,4,High school,White,NA,,"$60,000 to $69,999",0.13492589997609,0.326863177949194,0.149665875051784,0.149665875051784,0.326863177949194,0.2038183176590227,0.17719730289741,-0.014739975075693995,0.191937277973104,3.87309364357063,100,75,100,25,1,1,1,5,2,2,1,5,5,5,4,4,5,4,2,1,3,4,5,5,5,5,5,5,4,5,2,5,2,3,4,2,1,2,2,2,2,2,2,3,2,2,1,1,3,3,1,1,3,0,21,11,14,17,20,25,9,8,8,8,8,0
232,R_5q4tOj3rUlUhqEy,P173,24/10/2025 16:50,1523,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,100,0,50,100,1.55596326888443,1.64453657762648,0.769717157472641,1.76730347565955,5,29,0.13137277766987,Yes,7,0.482476139550158,10,0.101199699372104,3,-1.11856664532429,35,0.19120729523173,12,-0.173983059866792,2,0.259549495254163,0,-0.819028378488194,56,Man,,City,City,,4,"College, but not degree","Hispanic, Latino, or Spanish origin",NA,,"$30,000 to $39,999",0.432274940658877,1.22318590816774,0.325875010651791,0.325875010651791,1.22318590816774,0.6604452864928027,0.8973108975159492,0.10639993000708603,0.790910967508863,2.02600252284718,100,90,100,10,1,1,4,4,1,1,3,5,5,2,5,5,3,4,2,2,3,3,2,1,2,3,2,4,3,2,2,4,2,0,1,2,3,0,2,2,2,0,2,1,2,2,0,0,0,0,0,0,0,0,12,6,8,10,11,14,6,7,1,7,1,6
233,R_3VxcpghsIzpXLVo,P94,24/10/2025 16:53,2841,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,50,50,50,50,-1.76788658149234,-1.39968707603147,0.967369645992113,-0.737693479381178,65,31,0.474785828070057,Yes,6,-0.58254526479019,7,-1.24913658777209,4,0.148858679035552,31,-0.233223050980975,18,0.594119930359935,1,-0.639819685975378,4,-0.0181409074808704,22,Woman,,Suburb,Small-town,,2,4-year college degree,Black or African-American,NA,,"$60,000 to $69,999",0.134825082224784,1.1925322187029,1.26444853849929,1.1925322187029,1.26444853849929,0.8639352798089913,0.07191631979639013,-1.0577071364781159,1.129623456274506,3.86133908566212,100,100,90,90,1,1,3,5,2,2,1,5,5,3,4,4,5,3,4,2,1,3,4,2,4,2,2,3,4,2,3,3,2,2,2,2,1,1,3,3,2,2,2,3,1,1,1,1,0,0,0,1,1,0,25,13,16,20,24,10,9,1,0,0,1,-1
234,R_5aP6fysRuymICD6,P152,24/10/2025 16:54,3118,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,5,1.39299888048935,Republican,2,5,95,5,90,1.22357828384675,-0.28306672512323,-1.89859143754023,1.60308700860688,100,21,-1.24227942393088,Yes,7,0.482476139550158,11,0.551311795086835,4,0.148858679035552,36,0.297314881784906,14,0.0820512702087835,2,0.259549495254163,6,0.382302828022791,25,Woman,,Suburb,Suburb,,4,4-year college degree,White,NA,,"$90,000 to $99,999",1.20735771096943,1.44967772143822,1.39791553068725,1.44967772143822,1.39791553068725,1.3516503210316333,-0.051762190750969994,-0.24232001046878993,0.19055781971781993,6.58184087179605,25,30,8,95,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,3,4,2,2,2,3,2,3,2,2,4,2,2,2,2,4,3,2,4,3,2,2,0,1,0,1,1,1,1,1,0,1,1,0,12,6,8,10,11,0,0,0,0,0,0,0
235,R_31yoKNCma92YbGP,P67,24/10/2025 16:54,1042,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Strong,NA,3,-0.32368438716765,Democrat,2,92,1,51,63,1.25681678235052,1.1492354281527,-0.0208927966052465,-0.0251610121695925,8,35,1.16161192887043,Yes,7,0.482476139550158,10,0.101199699372104,4,0.148858679035552,38,0.509530054891259,5,-1.07010321513131,1,-0.639819685975378,0,-0.819028378488194,66,Woman,,City,City,,4,4-year college degree,White,NA,,"$20,000 to $29,999",0.942054066498879,1.44965346390636,0.361811673770526,0.361811673770526,1.44965346390636,0.917839734725255,1.0878417901358342,0.5802423927283531,0.5075993974074811,6.12076413679805,90,60,99,51,1,1,1,5,1,1,1,5,5,5,5,5,5,4,3,1,2,4,3,2,2,2,2,2,2,2,2,3,1,1,1,4,4,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,11,14,17,20,9,2,7,0,7,0,7
236,R_5Bz0MjBRDddO9GR,P132,24/10/2025 16:54,1047,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Democrat,,Not very strong,NA,3,-0.32368438716765,Democrat,1,66,10,55,20,0.0934693347186485,-0.255231602869215,-2.98568012439733,0.0354537289647264,30,35,1.16161192887043,Yes,7,0.482476139550158,13,1.4515359865163,4,0.148858679035552,30,-0.339330637534151,5,-1.07010321513131,2,0.259549495254163,5,0.182080960270961,53,Man,,City,Suburb,,3,"College, but not degree",White,NA,,"$100,000 to $149,999",0.152072906891206,0.149595572752795,0.153853704961775,0.153853704961775,0.149595572752795,0.15184072820192532,-0.004258132208979998,-0.0017807980705689952,-0.0024773341384110026,5.85376816596065,0,0,90,40,1,1,1,5,1,1,1,5,5,5,5,5,5,5,1,1,4,4,4,4,4,3,2,2,4,4,2,1,0,0,1,3,3,0,3,3,0,0,1,1,1,1,1,0,3,1,0,0,0,0,22,11,14,18,21,26,8,9,9,9,9,0
237,R_3prmM4hfeFSuBV6,P111,24/10/2025 16:55,1222,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,100,30,90,80,0.558808313771396,0.996659325651983,-0.218545285124718,0.375638500636924,0,34,0.989905403670338,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,37,0.403422468338082,7,-0.814068885055732,2,0.259549495254163,1,-0.618806510736363,60,Woman,,Suburb,City,,4,Postgraduate degree,White,NA,,"$100,000 to $149,999",0.131310953742408,0.484392939686883,0.338483121951949,0.338483121951949,0.484392939686883,0.3180623384604134,0.145909817734934,-0.207172168209541,0.35308198594447504,3.41391259718276,80,60,100,40,1,1,1,5,1,2,1,5,5,5,5,4,5,3,2,2,3,3,4,1,1,3,1,2,2,4,3,2,1,0,2,4,3,0,3,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,20,10,13,16,19,16,9,7,0,7,0,7
238,R_1PBP492Tm8TDEX1,P29,24/10/2025 16:58,1188,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,2,-1.18202602099615,Republican,1,6,92,77,96,1.09062428983168,1.55740719929442,0.967369645992113,1.0485858307812,80,29,0.13137277766987,Yes,7,0.482476139550158,10,0.101199699372104,5,1.41628400339539,37,0.403422468338082,8,-0.686051720017944,1,-0.639819685975378,0,-0.819028378488194,58,Man,,Suburb,Suburb,,2,Postgraduate degree,White,NA,,"$40,000 to $49,999",0.217096853754713,0.135953916164248,0.36539247438299,0.135953916164248,0.36539247438299,0.2394810814339837,0.22943855821874198,0.08114293759046498,0.148295620628277,3.87215658064728,100,100,23,99,1,1,2,5,3,4,1,5,5,4,3,2,5,3,2,1,3,4,3,2,3,4,2,3,1,1,3,1,1,1,1,3,3,0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,16,8,10,13,15,24,8,7,9,9,7,2
239,R_3um1fWafLKJWYWl,P115,24/10/2025 16:59,1185,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,15,73,51,51,0.159946331726184,0.146874594937257,-0.515024017903926,-0.0251610121695925,79,31,0.474785828070057,Yes,7,0.482476139550158,12,1.00142389080157,4,0.148858679035552,32,-0.127115464427799,17,0.466102765322147,2,0.259549495254163,7,0.582524695774622,58,Woman,,Suburb,Suburb,,3,4-year college degree,White,NA,,"$150,000 or more",0.263282032416078,0.366090613537775,1.39214500002814,0.366090613537775,1.39214500002814,0.673839215327331,1.0260543864903648,-0.102808581121697,1.1288629676120618,6.11725043450808,68,57,28,76,1,1,2,5,2,3,1,5,5,4,4,3,5,5,2,1,3,4,2,4,3,2,4,2,3,3,3,2,2,2,2,3,2,2,3,3,2,2,1,2,1,1,0,1,2,1,2,0,1,0,15,8,10,12,14,15,8,0,7,7,0,7
24,R_6NYnHknP142vMid,P204,24/10/2025 14:27,1164,"Yes, I will",passed,passed,Republican,Democrats,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,40,80,60,90,-0.438346641341634,-0.13560176090035,-0.41619777364419,-0.706767591047342,89,27,-0.212040272730317,Yes,6,-0.58254526479019,10,0.101199699372104,4,0.148858679035552,34,0.0850997086785537,7,-0.814068885055732,2,0.259549495254163,2,-0.418584642984532,56,Man,,City,Small-town,,4,4-year college degree,White,Other,Palestinian,"$80,000 to $89,999",0.367020067132564,0.697815819154775,0.546660026141761,0.697815819154775,0.546660026141761,0.5371653041430333,-0.15115579301301396,-0.33079575202221095,0.179639959009197,3.89928551909437,80,50,90,100,1,2,1,4,3,3,3,5,4,5,3,3,3,4,3,1,2,4,3,3,4,3,2,2,1,2,4,2,1,1,2,4,3,0,3,4,1,0,0,1,1,0,0,0,0,1,0,0,1,0,22,11,14,18,21,15,6,5,4,4,5,-1
240,R_6lucXtrAstj1svn,P230,24/10/2025 17:02,3133,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,3,-0.32368438716765,Republican,1,50,65,20,40,-1.26930910393583,-1.10737311012486,-0.218545285124718,-0.677078738246859,36,18,-1.75739899953116,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,41,0.827852814550787,8,-0.686051720017944,1,-0.639819685975378,0,-0.819028378488194,50,Man,,City,City,,4,Postgraduate degree,White,NA,,"$30,000 to $39,999",0.164426282505137,0.359467050890286,0.706867920568726,0.359467050890286,0.706867920568726,0.41025375132138303,0.34740086967844,-0.19504076838514903,0.542441638063589,2.8355684197942,60,80,61,75,4,4,4,4,3,3,4,2,2,2,3,3,2,3,2,2,3,3,2,2,2,3,2,1,2,2,1,2,1,0,0,0,3,0,3,3,0,0,4,1,1,1,0,0,0,0,0,0,0,0,12,6,8,10,11,13,4,3,6,6,3,3
241,R_7YTlUVG3JBE0SgV,P274,24/10/2025 17:04,1012,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Donate,Republican,,Strong,NA,2,-1.18202602099615,Republican,2,50,50,50,50,-1.76788658149234,-1.39968707603147,0.572064668953169,-0.737693479381178,50,26,-0.383746797930411,Yes,7,0.482476139550158,7,-1.24913658777209,4,0.148858679035552,50,1.78282109352937,17,0.466102765322147,0,-1.53918886720492,6,0.382302828022791,36,Woman,,Rural area,Rural,,4,High school,White,NA,,"$150,000 or more",0.279874921678615,0.415586242351949,0.341464982192101,0.415586242351949,0.341464982192101,0.3456420487408883,-0.07412126015984805,-0.13571132067333402,0.06159006051348598,4.70830909746623,80,100,100,100,2,2,4,4,2,2,2,4,4,2,4,4,4,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,2,3,1,1,2,2,2,1,1,1,2,1,0,0,1,0,31,16,20,25,29,18,6,7,5,5,7,-2
242,R_6Y3Gjt2GN9BkkH7,P218,24/10/2025 17:07,1177,"Yes, I will",passed,passed,Republican,Both Democrats and Republicans,Keep,Republican,,Strong,NA,4,0.53465724666085,Republican,2,10,90,80,100,0.891193298809073,1.40516566106157,0.670890913212905,0.0354537289647264,90,23,-0.898866373530692,Yes,7,0.482476139550158,5,-2.14936077920155,3,-1.11856664532429,42,0.933960401103963,14,0.0820512702087835,2,0.259549495254163,3,-0.218362775232701,31,Woman,,Rural area,Rural,,3,Postgraduate degree,White,NA,,"$80,000 to $89,999",1.34229698446794,0.143079577743778,1.10524517938351,0.143079577743778,1.10524517938351,0.8635405805317428,0.9621656016397321,1.1992174067241619,-0.2370518050844299,4.8324165191754,100,85,50,100,3,3,4,4,2,2,3,3,3,2,4,4,3,2,4,3,1,2,4,1,1,3,1,1,1,1,1,4,1,1,2,2,2,0,2,2,1,1,2,2,2,2,0,0,1,1,0,0,1,0,16,8,10,13,15,10,0,1,9,9,1,8
243,R_30AVRWQMDbTiykM,P65,24/10/2025 17:08,3585,"Yes, I will",passed,passed,Republican,Republicans,Donate,Democrat,,Not very strong,NA,2,-1.18202602099615,Democrat,1,70,51,51,51,-1.13635510992076,-0.893054804507233,0.967369645992113,-0.737693479381178,41,33,0.818198878470245,Yes,4,-2.71258807347088,6,-1.69924868348682,3,-1.11856664532429,50,1.78282109352937,7,-0.814068885055732,0,-1.53918886720492,2,-0.418584642984532,78,Woman,,Suburb,City,,4,4-year college degree,Black or African-American,NA,,"$30,000 to $39,999",0.45182765682293,0.573531402527813,0.456981942446644,0.456981942446644,0.573531402527813,0.4941136672657957,0.11654946008116901,-0.00515428562371395,0.12170374570488296,6.71390292905748,100,100,100,100,1,1,1,5,3,1,1,5,5,5,3,5,5,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,0,4,3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,20,10,13,16,19,17,6,6,5,6,5,1
244,R_3CCGA4sSurXuHcH,P76,24/10/2025 17:10,1379,"Yes, I will",passed,passed,Republican,Republicans,Keep,Democrat,,Not very strong,NA,1,-2.04036765482465,Democrat,1,100,0,0,86,1.55596326888443,-0.879725962235577,0.967369645992113,1.19239121153354,24,25,-0.555453323130504,No,5,-1.64756666913054,6,-1.69924868348682,4,0.148858679035552,34,0.0850997086785537,7,-0.814068885055732,1,-0.639819685975378,6,0.382302828022791,71,Woman,,Suburb,Small-town,,1,"College, but not degree",White,NA,,"$30,000 to $39,999",0.391228782702024,0.393613088236102,0.351446107812402,0.351446107812402,0.393613088236102,0.37876265958350935,0.04216698042370004,0.039782674889622005,0.002384305534078035,3.42171334155046,100,100,100,21,1,3,2,5,4,2,4,5,3,4,2,4,2,1,1,4,4,1,5,1,5,2,1,4,5,1,1,1,0,0,0,3,3,0,0,3,0,0,1,1,4,1,0,0,3,3,0,0,0,0,17,9,11,14,16,20,6,7,7,7,7,0
245,R_7t1Nq5huhz5csq5,P297,24/10/2025 17:11,1257,"Yes, I will",passed,passed,Republican,Democrats,Keep,Democrat,,Strong,NA,4,0.53465724666085,Democrat,2,95,0,50,100,1.38977077636559,1.49232539494358,-1.20680772772208,2.35489535400244,0,32,0.646492353270151,Yes,7,0.482476139550158,9,-0.348912396342627,4,0.148858679035552,24,-0.975976156853208,4,-1.1981203801691,2,0.259549495254163,0,-0.819028378488194,58,Woman,,Suburb,City,,5,2-year college degree,Black or African-American,NA,,"$50,000 to $59,999",0.248311260284742,1.42872308054903,0.244895021695678,0.244895021695678,1.42872308054903,0.64064312084315,1.183828058853352,0.003416238589064008,1.1804118202642881,4.9336251385799,90,0,100,0,1,2,2,5,1,1,2,5,4,4,5,5,4,4,3,2,2,3,3,4,4,4,4,5,2,2,3,5,1,0,0,4,4,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,10,11,16,8,8,0,8,0,8
246,R_5VPCz5XFIm1NkNr,P151,24/10/2025 17:12,3747,"Yes, I will",passed,passed,Democrat,Both Democrats and Republicans,Keep,Republican,,Not very strong,NA,5,1.39299888048935,Republican,1,87,100,75,100,-1.33578610094336,-0.951997711451704,0.591829917805116,-0.544406677294702,8,11,-2.95934467593182,Yes,7,0.482476139550158,11,0.551311795086835,5,1.41628400339539,28,-0.551545810640504,21,0.978171425473299,2,0.259549495254163,6,0.382302828022791,71,Woman,,Suburb,Suburb,,5,Postgraduate degree,White,NA,,"$100,000 to $149,999",0.124599340988657,0.668823973069665,0.565651528305529,0.668823973069665,0.565651528305529,0.453024947454617,-0.103172444764136,-0.544224632081008,0.441052187316872,2.45429443101365,81,100,75,100,5,5,5,4,5,5,4,1,1,1,1,1,2,5,2,2,3,3,4,4,4,4,2,2,2,4,4,2,3,3,3,3,3,2,2,2,2,2,1,1,2,2,3,1,1,1,0,0,0,0,24,12,16,19,23,15,8,4,3,3,4,-1
